pedido_id,cliente_id,data_pedido,valor_total,status_x,n_itens,transportadora_id,data_envio,data_entrega_prevista,data_entrega_real,atraso_dias,avaliacao_cliente,status_y,regiao_id,cidade,nome_x,tempo_medio_entrega_dias,taxa_atraso,nome_y,distancia_media_km,taxa_congestionamento,tempo_processamento,tempo_entrega_estimado,mes_pedido,dia_semana_pedido,fim_de_semana,atrasada,eficiencia_entrega,valor_total_scaled,tempo_processamento_scaled,tempo_entrega_estimado_scaled,distancia_media_km_scaled,taxa_congestionamento_scaled,metodo_pagamento_Cartão de Crédito,metodo_pagamento_Pix,metodo_pagamento_Transferência,estado_AL,estado_AM,estado_AP,estado_BA,estado_CE,estado_DF,estado_ES,estado_GO,estado_MA,estado_MG,estado_MS,estado_MT,estado_PA,estado_PB,estado_PE,estado_PI,estado_PR,estado_RJ,estado_RN,estado_RO,estado_RR,estado_RS,estado_SC,estado_SE,estado_SP,estado_TO
890,254,2023-04-16,2704.63,Entregue,2,5,2023-04-19,2023-04-25,2023-04-25,0,4,Entregue,2,da Conceição de Goiás,Transportadora_E,5,0.13,Região_B,1392,1.27,3,6,4,6,1,0,1.0,-0.16708252194615844,1.201790052718506,-1.052837869047833,0.5724959113297651,-1.791989627209704,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
891,49,2023-04-05,5980.24,Entregue,5,2,2023-04-08,2023-04-13,2023-04-13,0,4,Entregue,3,Martins da Prata,Transportadora_B,3,0.16,Região_C,1336,1.7,3,5,4,2,0,0,1.0,1.7593495673897028,1.201790052718506,-1.277659109502207,0.4165631728352765,-0.14250757711835713,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
892,73,2023-01-07,2917.73,Entregue,4,2,2023-01-09,2023-01-12,2023-01-12,0,3,Entregue,2,Sá Alegre,Transportadora_B,3,0.16,Região_B,1392,1.27,2,3,1,5,1,0,1.0,-0.0417554292100049,-0.0220287382372025,-1.7273015904109548,0.5724959113297651,-1.791989627209704,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
893,243,2023-10-26,843.66,Entregue,1,8,2023-10-27,2023-11-03,2023-11-10,7,1,Entregue,4,Duarte da Prata,Transportadora_H,4,0.11,Região_D,1204,1.87,1,7,10,3,0,1,0.5,-1.2615450267288886,-1.245847529192911,-0.8280166285934591,0.0490074320982676,0.5096132333828737,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
894,117,2023-09-26,5641.66,Entregue,5,6,2023-09-29,2023-10-17,2023-10-17,0,5,Entregue,4,da Luz,Transportadora_F,10,0.21,Região_D,1204,1.87,3,18,9,1,0,0,1.0,1.560225930324443,1.201790052718506,1.645017016404654,0.0490074320982676,0.5096132333828737,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
895,280,2023-05-12,3767.09,Entregue,4,5,2023-05-14,2023-05-23,2023-05-23,0,5,Entregue,4,Nogueira,Transportadora_E,5,0.13,Região_D,1204,1.87,2,9,5,4,0,0,1.0,0.4577650751840797,-0.0220287382372025,-0.3783741476847113,0.0490074320982676,0.5096132333828737,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
896,58,2023-05-19,5172.38,Entregue,5,8,2023-05-21,2023-05-26,2023-05-31,5,3,Entregue,2,Farias,Transportadora_H,4,0.11,Região_B,1392,1.27,2,5,5,4,0,1,0.5,1.2842357938663382,-0.0220287382372025,-1.277659109502207,0.5724959113297651,-1.791989627209704,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
897,185,2023-04-16,465.12,Entregue,1,2,2023-04-18,2023-04-23,2023-04-23,0,5,Entregue,3,Fernandes de Sales,Transportadora_B,3,0.16,Região_C,1336,1.7,2,5,4,6,1,0,1.0,-1.4841696991096656,-0.0220287382372025,-1.277659109502207,0.4165631728352765,-0.14250757711835713,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
898,270,2023-03-31,2983.73,Entregue,3,7,2023-04-03,2023-04-12,2023-04-12,0,4,Entregue,5,Nascimento,Transportadora_G,5,0.28,Região_E,1444,1.96,3,9,3,4,0,0,1.0,-0.002939905415607256,1.201790052718506,-0.3783741476847113,0.7172905970746474,0.8548536624717598,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
899,98,2023-01-22,6693.67,Entregue,5,6,2023-01-25,2023-02-12,2023-02-12,0,3,Entregue,4,Viana,Transportadora_F,10,0.21,Região_D,1204,1.87,3,18,1,6,1,0,1.0,2.178927736187235,1.201790052718506,1.645017016404654,0.0490074320982676,0.5096132333828737,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
900,76,2023-08-27,2734.04,Entregue,2,3,2023-08-30,2023-09-14,2023-09-14,0,4,Entregue,5,Novais,Transportadora_C,8,0.2,Região_E,1444,1.96,3,15,8,6,1,0,1.0,-0.14978608929777618,1.201790052718506,0.9705532950415322,0.7172905970746474,0.8548536624717598,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
901,151,2023-01-08,4684.93,Entregue,4,8,2023-01-09,2023-01-16,2023-01-16,0,4,Entregue,5,Siqueira,Transportadora_H,4,0.11,Região_E,1444,1.96,1,7,1,6,1,0,1.0,0.9975596260848364,-1.245847529192911,-0.8280166285934591,0.7172905970746474,0.8548536624717598,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
902,1,2023-01-26,3900.08,Entregue,3,3,2023-01-29,2023-02-13,2023-02-13,0,5,Entregue,1,Borges,Transportadora_C,8,0.2,Região_A,454,1.9,3,15,1,3,0,0,1.0,0.5359783556297909,1.201790052718506,0.9705532950415322,-2.039377458452919,0.6246933764125018,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
903,74,2023-04-11,3331.15,Entregue,4,8,2023-04-12,2023-04-19,2023-04-19,0,3,Entregue,1,Dias de Azevedo,Transportadora_H,4,0.11,Região_A,454,1.9,1,7,4,1,0,0,1.0,0.20138265938211444,-1.245847529192911,-0.8280166285934591,-2.039377458452919,0.6246933764125018,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
904,217,2023-07-24,1416.72,Entregue,1,5,2023-07-26,2023-08-03,2023-08-03,0,4,Entregue,3,Vasconcelos do Oeste,Transportadora_E,5,0.13,Região_C,1336,1.7,2,8,7,0,0,0,1.0,-0.9245204196740777,-0.0220287382372025,-0.6031953881390851,0.4165631728352765,-0.14250757711835713,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
905,297,2023-03-13,1678.13,Entregue,2,4,2023-03-15,2023-03-25,2023-03-25,0,3,Entregue,2,Vargas do Amparo,Transportadora_D,8,0.27,Região_B,1392,1.27,2,10,3,0,0,0,1.0,-0.7707815397484187,-0.0220287382372025,-0.15355290723033735,0.5724959113297651,-1.791989627209704,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
906,291,2023-11-18,3167.08,Entregue,4,3,2023-11-19,2023-12-04,2023-12-04,0,5,Entregue,5,Jesus,Transportadora_C,8,0.2,Região_E,1444,1.96,1,15,11,5,1,0,1.0,0.1048907959132231,-1.245847529192911,0.9705532950415322,0.7172905970746474,0.8548536624717598,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
907,258,2023-12-17,3691.57,Entregue,3,7,2023-12-19,2023-12-28,2023-12-28,0,4,Entregue,5,Almeida,Transportadora_G,5,0.28,Região_E,1444,1.96,2,9,12,6,1,0,1.0,0.41335070613933866,-0.0220287382372025,-0.3783741476847113,0.7172905970746474,0.8548536624717598,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
908,287,2023-01-14,3535.71,Entregue,4,6,2023-01-17,2023-01-29,2023-02-03,5,3,Entregue,2,Jesus de Jesus,Transportadora_F,10,0.21,Região_B,1392,1.27,3,12,1,5,1,1,0.7058823529411765,0.3216872585848717,1.201790052718506,0.2960895736784105,0.5724959113297651,-1.791989627209704,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
909,28,2023-07-21,1485.03,Entregue,2,8,2023-07-23,2023-07-30,2023-07-30,0,3,Entregue,5,Marques da Mata,Transportadora_H,4,0.11,Região_E,1444,1.96,2,7,7,4,0,0,1.0,-0.8843463525468761,-0.0220287382372025,-0.8280166285934591,0.7172905970746474,0.8548536624717598,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
910,139,2023-11-29,479.73,Entregue,1,2,2023-12-02,2023-12-07,2023-12-07,0,5,Entregue,1,Costa da Praia,Transportadora_B,3,0.16,Região_A,454,1.9,3,5,11,2,0,0,1.0,-1.4755773536151784,1.201790052718506,-1.277659109502207,-2.039377458452919,0.6246933764125018,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
911,170,2023-02-01,248.04,Entregue,1,1,2023-02-04,2023-02-19,2023-02-19,0,5,Entregue,3,Dias,Transportadora_A,9,0.26,Região_C,1336,1.7,3,15,2,2,0,0,1.0,-1.6118374855534208,1.201790052718506,0.9705532950415322,0.4165631728352765,-0.14250757711835713,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
912,288,2023-09-11,2563.26,Entregue,2,5,2023-09-13,2023-09-22,2023-09-22,0,3,Entregue,4,Cunha de Goiás,Transportadora_E,5,0.13,Região_D,1204,1.87,2,9,9,0,0,0,1.0,-0.25022419768576437,-0.0220287382372025,-0.3783741476847113,0.0490074320982676,0.5096132333828737,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
913,103,2023-02-28,173.42,Entregue,1,2,2023-03-01,2023-03-06,2023-03-06,0,3,Entregue,3,Melo,Transportadora_B,3,0.16,Região_C,1336,1.7,1,5,2,1,0,0,1.0,-1.6557225520009653,-1.245847529192911,-1.277659109502207,0.4165631728352765,-0.14250757711835713,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
914,54,2023-08-31,720.12,Entregue,1,7,2023-09-02,2023-09-11,2023-09-12,1,2,Entregue,5,Montenegro do Galho,Transportadora_G,5,0.28,Região_E,1444,1.96,2,9,8,3,0,1,0.9,-1.3342006299040383,-0.0220287382372025,-0.3783741476847113,0.7172905970746474,0.8548536624717598,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
915,248,2023-04-05,1604.93,Entregue,2,8,2023-04-08,2023-04-14,2023-04-14,0,5,Entregue,3,Gomes,Transportadora_H,4,0.11,Região_C,1336,1.7,3,6,4,2,0,0,1.0,-0.813831484320387,1.201790052718506,-1.052837869047833,0.4165631728352765,-0.14250757711835713,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
916,222,2023-03-16,478.32,Entregue,1,4,2023-03-17,2023-03-27,2023-04-02,6,3,Entregue,2,Campos,Transportadora_D,8,0.27,Região_B,1392,1.27,1,10,3,3,0,1,0.625,-1.4764065943507858,-1.245847529192911,-0.15355290723033735,0.5724959113297651,-1.791989627209704,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
917,244,2023-09-03,3921.01,Entregue,3,5,2023-09-05,2023-09-14,2023-09-14,0,5,Entregue,5,Pires das Flores,Transportadora_E,5,0.13,Região_E,1444,1.96,2,9,9,6,1,0,1.0,0.5482875815845901,-0.0220287382372025,-0.3783741476847113,0.7172905970746474,0.8548536624717598,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
918,238,2023-08-02,4757.09,Entregue,4,7,2023-08-03,2023-08-12,2023-08-15,3,1,Entregue,4,Correia do Amparo,Transportadora_G,5,0.28,Região_D,1204,1.87,1,9,8,2,0,1,0.75,1.0399979321000443,-1.245847529192911,-0.3783741476847113,0.0490074320982676,0.5096132333828737,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
919,22,2023-07-01,1889.89,Entregue,2,1,2023-07-03,2023-07-20,2023-07-20,0,4,Entregue,5,Viana Verde,Transportadora_A,9,0.26,Região_E,1444,1.96,2,17,7,5,1,0,1.0,-0.6462425197680908,-0.0220287382372025,1.4201957759502801,0.7172905970746474,0.8548536624717598,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
920,179,2023-12-28,2475.43,Entregue,5,6,2023-12-30,2024-01-11,2024-01-11,0,3,Entregue,2,Oliveira,Transportadora_F,10,0.21,Região_B,1392,1.27,2,12,12,3,0,0,1.0,-0.3018782500321577,-0.0220287382372025,0.2960895736784105,0.5724959113297651,-1.791989627209704,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
921,156,2023-07-21,1020.99,Entregue,1,8,2023-07-23,2023-07-30,2023-07-30,0,3,Entregue,5,Castro,Transportadora_H,4,0.11,Região_E,1444,1.96,2,7,7,4,0,0,1.0,-1.1572547716613046,-0.0220287382372025,-0.8280166285934591,0.7172905970746474,0.8548536624717598,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
922,67,2023-12-24,2464.69,Entregue,3,7,2023-12-27,2024-01-04,2024-01-05,1,3,Entregue,3,Fogaça Paulista,Transportadora_G,5,0.28,Região_C,1336,1.7,3,8,12,6,1,1,0.8888888888888888,-0.30819459435870045,1.201790052718506,-0.6031953881390851,0.4165631728352765,-0.14250757711835713,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
923,119,2023-02-19,204.6,Entregue,1,8,2023-02-22,2023-03-01,2023-03-01,0,3,Entregue,1,da Cunha,Transportadora_H,4,0.11,Região_A,454,1.9,3,7,2,6,1,0,1.0,-1.6373851575780969,1.201790052718506,-0.8280166285934591,-2.039377458452919,0.6246933764125018,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
924,54,2023-03-31,1781.7,Entregue,4,1,2023-04-01,2023-04-18,2023-04-18,0,3,Entregue,5,Montenegro do Galho,Transportadora_A,9,0.26,Região_E,1444,1.96,1,17,3,4,0,0,1.0,-0.7098705730910587,-1.245847529192911,1.4201957759502801,0.7172905970746474,0.8548536624717598,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
925,192,2023-11-07,139.26,Entregue,1,2,2023-11-09,2023-11-14,2023-11-14,0,4,Entregue,4,Martins,Transportadora_B,3,0.16,Região_D,1204,1.87,2,5,11,1,0,0,1.0,-1.6758125261345507,-0.0220287382372025,-1.277659109502207,0.0490074320982676,0.5096132333828737,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
926,294,2023-10-12,1248.74,Entregue,2,8,2023-10-14,2023-10-21,2023-10-21,0,3,Entregue,5,da Conceição da Prata,Transportadora_H,4,0.11,Região_E,1444,1.96,2,7,10,3,0,0,1.0,-1.0233118088707884,-0.0220287382372025,-0.8280166285934591,0.7172905970746474,0.8548536624717598,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
927,83,2023-08-11,3201.21,Entregue,5,1,2023-08-12,2023-08-27,2023-08-27,0,3,Entregue,3,da Mota,Transportadora_A,9,0.26,Região_C,1336,1.7,1,15,8,4,0,0,1.0,0.12496312662690183,-1.245847529192911,0.9705532950415322,0.4165631728352765,-0.14250757711835713,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
928,209,2023-10-18,5470.25,Entregue,5,4,2023-10-19,2023-10-29,2023-10-29,0,4,Entregue,2,Pimenta da Serra,Transportadora_D,8,0.27,Região_B,1392,1.27,1,10,10,2,0,0,1.0,1.4594173101184174,-1.245847529192911,-0.15355290723033735,0.5724959113297651,-1.791989627209704,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
929,183,2023-11-13,5587.97,Entregue,5,2,2023-11-14,2023-11-19,2023-11-24,5,2,Entregue,5,Almeida,Transportadora_B,3,0.16,Região_E,1444,1.96,1,5,11,0,0,1,0.5,1.5286500898316977,-1.245847529192911,-1.277659109502207,0.7172905970746474,0.8548536624717598,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
930,61,2023-09-13,746.4,Entregue,2,1,2023-09-15,2023-09-26,2023-09-29,3,2,Entregue,2,da Paz,Transportadora_A,9,0.26,Região_B,1392,1.27,2,11,9,2,0,1,0.7857142857142857,-1.3187449940659053,-0.0220287382372025,0.07126833322403657,0.5724959113297651,-1.791989627209704,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
931,184,2023-02-04,3284.53,Entregue,2,4,2023-02-07,2023-02-22,2023-02-22,0,5,Entregue,1,Castro,Transportadora_D,8,0.27,Região_A,454,1.9,3,15,2,5,1,0,1.0,0.1739647848473445,1.201790052718506,0.9705532950415322,-2.039377458452919,0.6246933764125018,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
932,205,2023-11-13,188.21,Entregue,1,2,2023-11-16,2023-11-19,2023-11-19,0,4,Entregue,2,Melo,Transportadora_B,3,0.16,Região_B,1392,1.27,3,3,11,0,0,0,1.0,-1.647024345987039,1.201790052718506,-1.7273015904109548,0.5724959113297651,-1.791989627209704,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
933,17,2023-06-23,3138.19,Entregue,4,4,2023-06-24,2023-07-07,2023-07-07,0,5,Entregue,3,das Neves,Transportadora_D,8,0.27,Região_C,1336,1.7,1,13,6,4,0,0,1.0,0.08790018254322095,-1.245847529192911,0.5209108141327844,0.4165631728352765,-0.14250757711835713,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
934,32,2023-05-01,5447.32,Entregue,4,7,2023-05-02,2023-05-11,2023-05-11,0,5,Entregue,1,Cardoso,Transportadora_G,5,0.28,Região_A,454,1.9,1,9,5,0,0,0,1.0,1.4459318561698484,-1.245847529192911,-0.3783741476847113,-2.039377458452919,0.6246933764125018,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
935,283,2023-09-03,2564.99,Entregue,2,1,2023-09-04,2023-09-20,2023-09-20,0,3,Entregue,4,Moraes Alegre,Transportadora_A,9,0.26,Região_D,1204,1.87,1,16,9,6,1,0,1.0,-0.2492067604711539,-1.245847529192911,1.1953745354959062,0.0490074320982676,0.5096132333828737,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
936,221,2023-09-02,3021.88,Entregue,3,4,2023-09-03,2023-09-18,2023-09-18,0,4,Entregue,1,Montenegro,Transportadora_D,8,0.27,Região_A,454,1.9,1,15,9,5,1,0,1.0,0.019496643565548404,-1.245847529192911,0.9705532950415322,-2.039377458452919,0.6246933764125018,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
937,283,2023-09-04,198.8,Entregue,1,3,2023-09-06,2023-09-20,2023-09-20,0,4,Entregue,4,Moraes Alegre,Transportadora_C,8,0.2,Região_D,1204,1.87,2,14,9,0,0,0,1.0,-1.6407962187600287,-0.0220287382372025,0.7457320545871583,0.0490074320982676,0.5096132333828737,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
938,60,2023-08-13,1167.56,Entregue,1,4,2023-08-15,2023-08-30,2023-08-30,0,3,Entregue,1,Oliveira,Transportadora_D,8,0.27,Região_A,454,1.9,2,15,8,6,1,0,1.0,-1.0710549031378978,-0.0220287382372025,0.9705532950415322,-2.039377458452919,0.6246933764125018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
939,119,2023-02-17,2398.72,Entregue,5,1,2023-02-18,2023-03-07,2023-03-07,0,3,Entregue,1,da Cunha,Transportadora_A,9,0.26,Região_A,454,1.9,1,17,2,4,0,0,1.0,-0.34699247473319167,-1.245847529192911,1.4201957759502801,-2.039377458452919,0.6246933764125018,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
940,40,2023-01-30,485.78,Entregue,2,1,2023-02-01,2023-02-12,2023-02-12,0,5,Entregue,2,Gomes das Pedras,Transportadora_A,9,0.26,Região_B,1392,1.27,2,11,1,0,0,0,1.0,-1.472019263934025,-0.0220287382372025,0.07126833322403657,0.5724959113297651,-1.791989627209704,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
941,150,2023-03-08,5416.1,Entregue,5,4,2023-03-11,2023-03-26,2023-03-26,0,5,Entregue,1,Ribeiro Grande,Transportadora_D,8,0.27,Região_A,454,1.9,3,15,3,2,0,0,1.0,1.4275709371871048,1.201790052718506,0.9705532950415322,-2.039377458452919,0.6246933764125018,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
942,113,2023-08-16,2888.45,Entregue,3,4,2023-08-19,2023-09-02,2023-09-02,0,4,Entregue,4,Albuquerque do Galho,Transportadora_D,8,0.27,Região_D,1204,1.87,3,14,8,2,0,0,1.0,-0.05897540703879233,1.201790052718506,0.7457320545871583,0.0490074320982676,0.5096132333828737,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
943,278,2023-09-15,414.73,Entregue,1,7,2023-09-17,2023-09-26,2023-09-26,0,5,Entregue,5,Mendes,Transportadora_G,5,0.28,Região_E,1444,1.96,2,9,9,4,0,0,1.0,-1.5138047634126912,-0.0220287382372025,-0.3783741476847113,0.7172905970746474,0.8548536624717598,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
944,144,2023-02-10,3618.2,Entregue,2,5,2023-02-11,2023-02-20,2023-02-20,0,3,Entregue,5,Fonseca dos Dourados,Transportadora_E,5,0.13,Região_E,1444,1.96,1,9,2,4,0,0,1.0,0.37020078218789976,-1.245847529192911,-0.3783741476847113,0.7172905970746474,0.8548536624717598,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
945,191,2023-03-14,1322.17,Entregue,1,8,2023-03-17,2023-03-23,2023-03-23,0,4,Entregue,3,Pacheco da Praia,Transportadora_H,4,0.11,Região_C,1336,1.7,3,6,3,1,0,0,1.0,-0.9801265980795367,1.201790052718506,-1.052837869047833,0.4165631728352765,-0.14250757711835713,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
946,11,2023-09-13,1644.69,Entregue,1,7,2023-09-15,2023-09-24,2023-09-24,0,3,Entregue,5,Pacheco,Transportadora_G,5,0.28,Região_E,1444,1.96,2,9,9,2,0,0,1.0,-0.7904480718042469,-0.0220287382372025,-0.3783741476847113,0.7172905970746474,0.8548536624717598,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
947,143,2023-11-09,5692.67,Entregue,4,1,2023-11-11,2023-11-27,2023-12-01,4,1,Entregue,4,Nunes,Transportadora_A,9,0.26,Região_D,1204,1.87,2,16,11,3,0,1,0.8,1.5902256253055373,-0.0220287382372025,1.1953745354959062,0.0490074320982676,0.5096132333828737,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
948,273,2023-01-27,2637.06,Entregue,3,6,2023-01-28,2023-02-09,2023-02-09,0,4,Entregue,2,Cirino de Marques,Transportadora_F,10,0.21,Região_B,1392,1.27,1,12,1,4,0,0,1.0,-0.20682138471566533,-1.245847529192911,0.2960895736784105,0.5724959113297651,-1.791989627209704,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
949,15,2023-06-24,5980.12,Entregue,5,5,2023-06-26,2023-07-05,2023-07-05,0,5,Entregue,1,Teixeira,Transportadora_E,5,0.13,Região_A,454,1.9,2,9,6,5,1,0,1.0,1.7592789937100768,-0.0220287382372025,-0.3783741476847113,-2.039377458452919,0.6246933764125018,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
950,218,2023-10-21,4277.96,Entregue,5,4,2023-10-24,2023-11-03,2023-11-04,1,2,Entregue,2,Machado,Transportadora_D,8,0.27,Região_B,1392,1.27,3,10,10,5,1,1,0.9090909090909091,0.758214872772624,1.201790052718506,-0.15355290723033735,0.5724959113297651,-1.791989627209704,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
951,44,2023-05-08,5864.34,Entregue,5,5,2023-05-11,2023-05-19,2023-05-19,0,5,Entregue,3,Peixoto de Nascimento,Transportadora_E,5,0.13,Região_C,1336,1.7,3,8,5,0,0,0,1.0,1.6911871551507534,1.201790052718506,-0.6031953881390851,0.4165631728352765,-0.14250757711835713,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
952,7,2023-03-05,2382.05,Entregue,3,8,2023-03-06,2023-03-13,2023-03-13,0,4,Entregue,1,Souza,Transportadora_H,4,0.11,Região_A,454,1.9,1,7,3,6,1,0,1.0,-0.3567963350612613,-1.245847529192911,-0.8280166285934591,-2.039377458452919,0.6246933764125018,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
953,239,2023-01-19,2621.21,Entregue,3,1,2023-01-21,2023-02-07,2023-02-07,0,3,Entregue,5,Cardoso,Transportadora_A,9,0.26,Região_E,1444,1.96,2,17,1,3,0,0,1.0,-0.21614299156628955,-0.0220287382372025,1.4201957759502801,0.7172905970746474,0.8548536624717598,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
